Title,manga_id,# number tags,Tags,Review
Gouka Kyakusen de Royal Romance: Aiyoku ni Shizumu Teishuku (Light Novel),50363,2,"['Light Novels', 'Romance']",0
Gouka Kyakusenjou no Aria: Sweet Honeymoon!? (Light Novel),28320,3,"['Light Novels', 'Romance', 'Ship']",0
Gouka Kyakusen no Kankinai: Shitsuji to Ouji to Toraware-hime (Light Novel),47967,2,"['Light Novels', 'Romance']",0
Gouman Joushi no Target (Light Novel),48784,2,"['Light Novels', 'Romance']",0
Gouman Kizoku no Wakudekiai (Light Novel),28256,2,"['Light Novels', 'Romance']",0
Gouman Ouji ni wa Sakaraenai! Jajauma-hime no Hatsukoi (Light Novel),49451,2,"['Light Novels', 'Romance']",0
Gouman Ouji Series (Light Novel),27982,2,"['Light Novels', 'Romance']",0
"Gouman Ouji wa, Himitsu wo Motsu: Hisareta Yashiki ni Torawarete (Light Novel)",49231,2,"['Light Novels', 'Romance']",0
Goumon Majo (Light Novel),74888,5,"['Action', 'Light Novels', 'Romance', 'Supernatural', 'Witches']",0
Goumontou wa Nemuranai (Light Novel),14971,5,"['Drama', 'Fantasy', 'Light Novels', 'Based on a Song', 'Vocaloid']",0
Gouyoku na Boku to Grimoire (Light Novel),84285,5,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'School Life']",0
"Grabbing Your Hand, Dragging You Away (Novel)",51543,7,"['Drama', 'Harem', 'Light Novels', 'Romance', 'Web Novels', 'Chinese Novels', 'Royalty']",0
Granblue Fantasy (Light Novel),22112,7,"['Adventure', 'Fantasy', 'Light Novels', 'Island', 'Magic', 'Adapted to Anime', 'Based on a Video Game']",0
Granblue Fantasy: Members Fight (Light Novel),48656,4,"['Adventure', 'Fantasy', 'Light Novels', 'Based on a Mobile Game']",0
"Grancrest Adept: Mushoku no Seijo, Soen no Kenshi (Light Novel)",54193,3,"['Action', 'Fantasy', 'Light Novels']",0
Grancrest Replay: Fantasia x Factory (Light Novel),54202,5,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Magic']",0
Grancrest Replay: Live Factory (Light Novel),54203,5,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Magic']",0
Grancrest Replay: Live Fantasia (Light Novel),54201,5,"['Adventure', 'Drama', 'Fantasy', 'Light Novels', 'Magic']",0
Grand Avail: Omamori no Madoushi wa Saioshi Last Boss Oniisama wo Sukuitai (Light Novel),79429,6,"['Comedy', 'Fantasy', 'Light Novels', 'Person in a Strange World', 'Transported Into a Novel', 'Based on a Web Novel']",0
Grandeur Oukoku Saiseiroku Hametsu no Akuyaku Oujodesuga Kyuukoku End wo Onozomidesu (Light Novel),70910,7,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Otome Game', 'Person in a Strange World', 'Villainess']",0
Grand Sumo Villainess (Light Novel),66237,11,"['Action', 'Fantasy', 'Light Novels', 'Sports', 'Hand to Hand Combat', 'Isekai', 'Martial Arts', 'Person in a Strange World', 'Sumo Wrestling', 'Wrestling', 'Based on a Web Novel']",0
Gran & Gourmet: Kiyoubinbou na Tensei Yuusha ga Hajimeru Henkyou Slow Life (Light Novel),91078,5,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
G-Rank DK to Dirty Festa (Light Novel),47737,4,"['Comedy', 'Light Novels', 'Crossdressing', 'School Life']",0
Grateful Bad (Light Novel),27749,3,"['Action', 'Fantasy', 'Light Novels']",0
Gravitation: The Novel (Light Novel),13218,11,"['BL', 'Comedy', 'Light Novels', 'Romance', 'Shounen-ai', 'Adult Couples', 'Cohabitation', 'Mature Romance', 'Music', 'Opposites Attract', 'Writers']",0
Gravitation: Voice of Temptation (Light Novel),13219,11,"['BL', 'Comedy', 'Light Novels', 'Romance', 'Shounen-ai', 'Adult Couples', 'Cohabitation', 'Mature Romance', 'Music', 'Opposites Attract', 'Writers']",0
Green Green (Light Novel),26405,8,"['Comedy', 'Ecchi', 'Light Novels', 'Romance', 'Slice of Life', 'Newly Co-ed School', 'Based on an Eroge', 'Based on a Visual Novel']",0
Green Light (Light Novel),4823,6,"['BL', 'Light Novels', 'Romance', 'Yaoi', 'Childhood Friends', 'School Life']",0
Gridman Universe (Light Novel),82887,5,"['Action', 'Light Novels', 'Mecha', 'Sci Fi', 'Based on an Anime']",0
Grimgar of Fantasy and Ash (Light Novel),17184,12,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Light Novels', 'Mystery', 'Romance', 'Isekai', 'MMORPG', 'Person in a Strange World', 'Weak to Strong', 'Adapted to Anime']",1
Grimgar of Fantasy and Ash + (Light Novel),44290,11,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Light Novels', 'Mystery', 'Romance', 'Game Elements', 'Isekai', 'MMORPG', 'Person in a Strange World']",0
Grimm Connect: Akazukin no Shou (Light Novel),101331,5,"['Action', 'Fantasy', 'Light Novels', 'Mystery', 'Psychological']",0
Grimms Notes (Light Novel),27020,4,"['Fantasy', 'Light Novels', 'Based on a Fairy Tale', 'Based on a Mobile Game']",0
Grimms Notes: Unmei ni Aragaishi Mono-tachi (Light Novel),47162,4,"['Fantasy', 'Light Novels', 'Based on a Fairy Tale', 'Based on a Mobile Game']",0
Grimoire Coat no Otome-tachi (Light Novel),26824,3,"['Fantasy', 'Light Novels', 'Witches']",0
Grimoire no Hime to Itoshiki Kenzoku: Ooinaru Kagi to Utsuro no Sho (Light Novel),63312,4,"['Fantasy', 'Light Novels', 'Romance', 'Magic']",0
Grimoire no Keiyakusha (Light Novel),42113,3,"['Action', 'Fantasy', 'Light Novels']",0
Grimoire no Tate (Light Novel),23642,3,"['Fantasy', 'Light Novels', 'Magic']",0
Grimoire of Zero (Light Novel),18752,8,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Light Novels', 'Magic', 'Adapted to Anime']",0
Grimoire: Ore no Nounai Kanojo Nikki (Light Novel),37700,4,"['Comedy', 'Light Novels', 'Romance', 'Supernatural']",0
Grimoire Reference: Tosho Iin wa Shoko Meikyuu ni Idomu (Light Novel),89258,5,"['Comedy', 'Fantasy', 'Light Novels', 'Magic', 'School Life']",0
Grimoire: Shiritsu Grimoire Mahou Gakuen (Light Novel),88859,8,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Magical Girl', 'Magic', 'School Life', 'Based on a Mobile Game']",0
Grimoire wa Oshiete Kurenai (Light Novel),27497,7,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Light Novels', 'Romance']",0
Grimoire x Reverse: Tensei Kijin Romantan (Light Novel),20820,5,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Game Elements']",0
GS Mikami Gokuraku Daisakusen!! Suimeikyuu no Shoujo!! (Light Novel),38727,4,"['Action', 'Comedy', 'Light Novels', 'Supernatural']",0
GSO: Growing Skill Online (Light Novel),84361,7,"['Action', 'Fantasy', 'Light Novels', 'Game Elements', 'Magic', 'MMORPG', 'Based on a Web Novel']",0
Guardian Garden: Otome no Shugosha (Light Novel),48890,2,"['Light Novels', 'Romance']",0
Guardian's Guardian (Light Novel),23227,2,"['Fantasy', 'Light Novels']",0
Gude Crest: The Emblem of Gude (Light Novel),45621,6,"['Action', 'Fantasy', 'Light Novels', 'Magic', 'Swordplay', 'Adapted to Anime']",0
Guide to the Perfect Otaku Girlfriend: Roomies and Romance (Light Novel),56071,6,"['Comedy', 'Light Novels', 'Romance', 'Cohabitation', 'Otaku Culture', 'School Life']",0
Guild no Cheat na Uketsukejou (Light Novel),21445,12,"['Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Cheats', 'Elves', 'Guilds', 'Isekai', 'Non-Human Protagonists', 'Overpowered Main Characters', 'Person in a Strange World', 'Reincarnation']",0
Guild no Shinjin Kyouikugakari (Jishou) (Light Novel),52272,4,"['Drama', 'Fantasy', 'Light Novels', 'Guilds']",0
Guild Saikyou VS Cool Uketsuke Jou Anata wo Kouryaku Dekiru Quest wa Arimasu ka?  (Light Novel),75275,8,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Guilds', 'Magic']",0
Guild (Shiroki Tate) no Aubade (Light Novel),93340,4,"['Action', 'Fantasy', 'Light Novels', 'Magic']",0
Guild Tsuihousareta Zatsuyougakari no Gekokujou: Chou Bannou na Seikatsu Skill de Sekai Saikyou (Light Novel),53857,6,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Romance', 'Based on a Web Novel']",0
Guild Uketsuke Shokuin Ken Part Time Boukensha na Boku no Ecchi na Nichijou: Zensei no Kioku to Cheat Skill de Nariagaritaku Sourou (Light Novel),87033,7,"['Adventure', 'Ecchi', 'Fantasy', 'Harem', 'Light Novels', 'Romance', 'Based on a Web Novel']",0
Guild wa Honjitsu mo Heiwa nari (Light Novel),27578,4,"['Adventure', 'Fantasy', 'Light Novels', 'Guilds']",0
Guillotine Bride (Light Novel),81060,8,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Contemporary Fantasy', 'Magic', 'School Life']",0
Guillotine Machine Nakamura Nanako (Light Novel),38740,5,"['Action', 'Comedy', 'Light Novels', 'Romance', 'Sci Fi']",0
Guilty Arms (Light Novel),26038,3,"['Action', 'Light Novels', 'Sci Fi']",0
Guilty Black & Red (Light Novel),87484,3,"['Action', 'Fantasy', 'Light Novels']",0
Guilty Crown: Princess of Deadpool (Light Novel),38994,5,"['Action', 'Light Novels', 'Sci Fi', 'Superpowers', 'Based on an Anime']",0
Guin Saga (Light Novel),29810,7,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Light Novels', 'Mystery', 'Adapted to Anime']",0
Gundam Build Fighters (Light Novel),32249,4,"['Action', 'Drama', 'Light Novels', 'Mecha']",0
Gundam Novels: Senkou to Natta Senshi-tachi (Light Novel),29460,4,"['Light Novels', 'Mecha', 'Anthologies', 'Military']",0
Gundam Sentinel (Light Novel),62993,4,"['Action', 'Light Novels', 'Mecha', 'Sci Fi']",0
Gunjin Koutei wa Niizuma wo Kawaigaru no ni Isogashii (Light Novel),38873,2,"['Light Novels', 'Romance']",0
Gunjin Ouji no Kuruoshii Ai (Light Novel),48965,2,"['Light Novels', 'Romance']",0
Gunjin Reijou wa Toshishita Osananajimi ga Kawaisugite Kyou mo Hinshi desu! (Light Novel),87040,6,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Based on a Web Novel']",0
"Gunjin Shoujo, Sumeritsu Mahou Gakuen ni Sennyuu Suru Koto ni Narimashita. (Light Novel)",62272,5,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Based on a Web Novel']",0
Gunjou no Ryuu Kishi (Light Novel),25897,4,"['Action', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Gunner Girls Ignition (Light Novel),62544,4,"['Action', 'Drama', 'Light Novels', 'Guns']",0
"Gun-Ota ga Mahou Sekai ni Tensei Shitara, Gendai Heiki de Guntai Harem wo Tsukucchaimashita!? (Light Novel)",16047,9,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Light Novels', 'Romance', 'Guns', 'Reincarnation', 'Based on a Web Novel']",0
Gun Princess (Light Novel),5087,4,"['Adventure', 'Fantasy', 'Light Novels', 'Guns']",0
Gunpuku no Hanayome (Light Novel),48481,2,"['Light Novels', 'Romance']",0
Gunpuku no Katsuai (Light Novel),49174,2,"['Light Novels', 'Romance']",0
Gunpuku no Shoudou (Light Novel),28204,2,"['Light Novels', 'Romance']",0
Guns and Magic (Light Novel),46328,4,"['Fantasy', 'Light Novels', 'Guns', 'Magic']",0
Guns Heart (Light Novel),74581,4,"['Action', 'Adventure', 'Fantasy', 'Light Novels']",0
Gunshin no Hanayome (Light Novel),90084,5,"['Drama', 'Fantasy', 'Light Novels', 'Romance', 'Based on a Web Novel']",0
Gunshin no Namida (Light Novel),46731,2,"['Light Novels', 'Romance']",0
Gunshin Tora wa Hanayome Omega wo Amayakasu (Light Novel),31246,6,"['BL', 'Light Novels', 'Romance', 'Yaoi', 'Medieval', 'Omegaverse']",0
Gunshi/Sagishi wa Kamihitoe (Light Novel),25276,2,"['Fantasy', 'Light Novels']",0
Gunshi wa Nandemo Shitteiru (Light Novel),26865,10,"['Action', 'Adventure', 'Fantasy', 'Harem', 'Light Novels', 'Cheats', 'Isekai', 'Person in a Strange World', 'Reincarnation', 'War']",0
Gun Sword.EXE (Light Novel),25578,4,"['Action', 'Fantasy', 'Light Novels', 'Sci Fi']",0
Gun x School = Paradise! (Light Novel),50023,4,"['Action', 'Light Novels', 'Romance', 'School Life']",0
"Gurari, Otosarete. Chuu Inu Makenshi ni Mujintou de Osewa Sareteimasu (Light Novel)",80303,6,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Magic', 'Nobility']",0
Guren Kaichou to Kensou to Nichijou (Light Novel),44796,4,"['Comedy', 'Light Novels', 'Romance', 'School Life']",0
Guren no Manazashi ni Gin no Bara (Light Novel),93859,3,"['BL', 'Light Novels', 'Yaoi']",0
Guren no Oujo to Zettai Kioku no Kuro Ouji (Light Novel),58747,5,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Romance']",0
Guren Senki (Light Novel),81785,6,"['Action', 'Fantasy', 'Light Novels', 'Magic', 'Military', 'War']",0
Guroapolis no Frau (Light Novel),87952,5,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Sci Fi']",0
Gusha no Junction (Light Novel),28461,2,"['Light Novels', 'Mystery']",0
"Gu~ Tara Daisan Ouji, Bokujou de Slow Life Hajimeru tte yo (Light Novel)",96766,5,"['Adventure', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
Guts & Blood (Light Novel),46248,4,"['Comedy', 'Fantasy', 'Light Novels', 'Sci Fi']",0
Guuzen no Deai wa Mitsu no Kaori (Light Novel),49372,2,"['Light Novels', 'Romance']",0
"Gyakkou Akuyaku Reijou wa Tadaima Kyuukonchuu: Chikaku ni Ita Kishi ni Kyuukonshita dake no Hazu ga, Dekiai Route ni Hairimashita!? (Light Novel)",86242,7,"['Fantasy', 'Light Novels', 'Romance', 'Animal Characteristics', 'Interspecies Relationship', 'Nobility', 'Based on a Web Novel']",0
Gyakkou no Eiyuu: Kago Naki Shounen wa Zetsugi wo Motte Onna Yuusha no Tonari ni Tatsu (Light Novel),94287,5,"['Adventure', 'Drama', 'Fantasy', 'Light Novels', 'Magic']",0
"Gyakkoushita Akuyaku Reijou wa, nazeka Maryoku wo Ushinatta node Shinsou no Reijou ni Narimasu (Light Novel)",71196,8,"['Fantasy', 'Light Novels', 'Romance', 'Magic', 'Royalty', 'Second Chance', 'Time Travel', 'Based on a Web Novel']",0
"Gyakkou Shita Moto Akuyaku Reijou, Seikaku no Warusa wa Naosazu Shokei End Kaihishimasu! (Light Novel)",82956,5,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
Gyakudou no Haou Senki (Light Novel),26150,5,"['Action', 'Fantasy', 'Light Novels', 'Romance', 'Person in a Strange World']",0
Gyaku Harem no Dekiai Hanayome (Light Novel),98883,6,"['BL', 'Light Novels', 'Yaoi', 'Impersonation', 'Love Triangle', 'Royalty']",0
Gyakuri no Majo (Light Novel),28219,2,"['Fantasy', 'Light Novels']",0
Gyakusatsu-spec Akamitsuki-san to Tei-spec Kukinose-kun (Light Novel),52325,4,"['Comedy', 'Light Novels', 'Romance', 'School Life']",0
Gyakuseichou Cheat de Sekai Saikyou (Light Novel),26359,4,"['Fantasy', 'Light Novels', 'Animal Characteristics', 'Based on a Web Novel']",0
"Gyakutaisareteita Shouka no Reijou wa Seijo no Chikara wo Teniire, Mujikaku ni Youshanaku Gyakushuusuru (Light Novel)",96738,4,"['Drama', 'Fantasy', 'Light Novels', 'Romance']",0
Gyakuten Homerun no Suushiki: Tenraku no Moto Elite to Jakushou Yakyuubu ga Okosu Kiseki (Light Novel),89004,6,"['Drama', 'Light Novels', 'Sports', 'Baseball', 'School Club', 'School Life']",0
Gyakuten Koukyuu Monogatari (Light Novel),28535,4,"['Comedy', 'Light Novels', 'Reverse Harem', 'Romance']",0
Gyakuten Othellonia: Aoi Ryuukishi to Aka Ryuukishi no Kiseki (Light Novel),82028,6,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Magic', 'Monsters']",0
Gyakuten Shoukan: Urasettei made Shiritsukushita Isekai ni Gakkou Goto Shoukan Sarete (Light Novel),27760,4,"['Fantasy', 'Light Novels', 'Isekai', 'Person in a Strange World']",0
"Gyarugewe no Sekai yo, Youkoso! (Light Novel)",25212,5,"['Comedy', 'Drama', 'Harem', 'Light Novels', 'School Life']",0
Gyouretsu no Dekiru Fushigi na Youshokuten: Doyou no Yoru wa Bakemono Darake (Light Novel),88769,3,"['Fantasy', 'Light Novels', 'Food and Beverage']",0
Gyouten no Kanata ni Furu Hikari (Light Novel),94649,3,"['BL', 'Light Novels', 'Yaoi']",0
Haburare Zukai no Isekai Boukentan (Light Novel),97085,5,"['Adventure', 'Fantasy', 'Light Novels', 'Romance', 'Magic']",0
Hachigatsu no Cinderella Nine: Byakuya ni Yurau Tsuioku (Light Novel),97508,5,"['Light Novels', 'Sports', 'Baseball', 'School Club', 'Based on a Mobile Game']",0
Hachigatsu no Cinderella Nine: Kitakaze ni Yureru Himawari (Light Novel),97503,5,"['Light Novels', 'Sports', 'Baseball', 'School Club', 'Based on a Mobile Game']",0
Hachigatsu no Cinderella Nine: Natsutsuta ni Kaesu Yakusoku (Light Novel),97505,5,"['Light Novels', 'Sports', 'Baseball', 'School Club', 'Based on a Mobile Game']",0
Hachigatsu no Cinderella Nine: Shiosai no Michibiku Kouro (Light Novel),97504,5,"['Light Novels', 'Sports', 'Baseball', 'School Club', 'Based on a Mobile Game']",0
"Hachigatsu no Owari wa, Kitto Sekai no Owari ni Niteiru. (Light Novel)",88861,4,"['Drama', 'Light Novels', 'Romance', 'School Life']",0
Hachigatsu no Repeat: Boku wa Nando demo Ano Kyoku wo Hiku (Light Novel),52739,4,"['Drama', 'Light Novels', 'Slice of Life', 'Music']",0
"Hachijoujima to, Majo no Natsu (Light Novel)",87024,3,"['Light Novels', 'Slice of Life', 'Supernatural']",0
Hachi Juuka no Ouji to Saigo no Majo (Light Novel),74004,6,"['BL', 'Fantasy', 'Light Novels', 'Romance', 'Yaoi', 'Witches']",0
Hachimitsu-hime to Ookami Koushaku no Amai Bansan (Light Novel),48572,2,"['Light Novels', 'Romance']",0
Hachimitsu Kareshi (Light Novel),94592,3,"['BL', 'Light Novels', 'Yaoi']",0
"Hachinantte, Sore wa Nai Deshou! (Light Novel)",17734,12,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Light Novels', 'Isekai', 'Magic', 'Nobility', 'Overpowered Main Characters', 'Person in a Strange World', 'Adapted to Anime', 'Based on a Web Novel']",1
"Hachinantte, Sore wa Nai Deshou! Misokkasu (Light Novel)",94380,11,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Light Novels', 'Isekai', 'Magic', 'Nobility', 'Overpowered Main Characters', 'Person in a Strange World', 'Based on a Web Novel']",0
Hachiouji Hime (Light Novel),98055,3,"['BL', 'Light Novels', 'Yaoi']",0
.hack//AI Buster (Light Novel),3375,7,"['Adventure', 'Fantasy', 'Light Novels', 'Sci Fi', 'Game Elements', 'MMORPG', 'Virtual Reality']",0
.hack//Another Birth (Light Novel),2375,7,"['Adventure', 'Fantasy', 'Light Novels', 'Sci Fi', 'Game Elements', 'MMORPG', 'Virtual Reality']",0
.hack//Bullet (Light Novel),100777,3,"['Light Novels', 'Sci Fi', 'Based on a Web Novel']",0
.hack//CELL (Light Novel),3374,7,"['Action', 'Fantasy', 'Light Novels', 'Sci Fi', 'Game Elements', 'MMORPG', 'Virtual Reality']",0
.hack//G.U. (Light Novel),8865,8,"['Action', 'Adventure', 'Light Novels', 'Sci Fi', 'Game Elements', 'MMORPG', 'Virtual Reality', 'Based on a Video Game']",0
.hack//Quantum: Kokoro no Soushi (Light Novel),83380,4,"['Action', 'Adventure', 'Fantasy', 'Light Novels']",0
.hack//Tasogare no Hibun (Light Novel),53462,7,"['Light Novels', 'Sci Fi', 'Game Elements', 'MMORPG', 'Person in a Strange World', 'Trapped in a Video Game', 'Virtual Reality']",0
.hack//ZERO (Light Novel),53461,2,"['Light Novels', 'Sci Fi']",0
Hadaka no Boyfriend: Nounai Kareshi wa Koibito Miman (Light Novel),47170,2,"['Light Novels', 'Romance']",0
Hadaka no Fiancee: Binbougami to Onzoushi no Koi (Light Novel),47143,2,"['Light Novels', 'Romance']",0
"Hadan Zentei, Migawari Hanayome wa Katabutsu Onzoushi no Mou Ai ni Torokasareru (Light Novel)",96900,2,"['Light Novels', 'Romance']",0
Hadashi no Seduttore (Light Novel),88507,3,"['BL', 'Light Novels', 'Yaoi']",0
Hagakure Sakura wa Nage ka Nai (Light Novel),67434,5,"['Action', 'Drama', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",1
Hagane no Kurousagi (Light Novel),47129,3,"['Action', 'Fantasy', 'Light Novels']",0
Hagane no Shirousagi (Light Novel),47128,3,"['Action', 'Fantasy', 'Light Novels']",0
Hagure Alpha no Kenshin (Light Novel),39815,6,"['BL', 'Drama', 'Light Novels', 'Yaoi', 'Hosts', 'Omegaverse']",0
Hagure Kenja no Maou Toubatsu Restart! (Light Novel),83680,4,"['Action', 'Fantasy', 'Light Novels', 'Romance']",0
Hagure Madou Kyoushi no Unlimited Eiyuu Houteishiki (Light Novel),26348,4,"['Action', 'Fantasy', 'Light Novels', 'School Life']",0
Hagure Makenshi to Kyoumei Shoujotai (Light Novel),26878,4,"['Action', 'Fantasy', 'Light Novels', 'Romance']",0
"Hagure Monodomo, Juu wo Ute (Light Novel)",101332,4,"['Action', 'Drama', 'Fantasy', 'Light Novels']",0
Hagure mono Saikyou Kuukan Mahou Tsukai wa Yome to Shizuka ni Slow Life Shitai (Light Novel),75262,4,"['Action', 'Fantasy', 'Light Novels', 'Romance']",0
Hagure Ouji to Yabu Kuni no Enma: Ryuu Hisakuni Keishousen (Light Novel),81162,4,"['Action', 'Fantasy', 'Light Novels', 'Demons']",0
"Hagure Ryoushi no Isekai Jisui Seikatsu: Fenrir Sodate nagara, Kimama ni Hourou Sasete Moraimasu (Light Novel)",96612,5,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Magic']",0
Hagure Seija no Last Shoot (Light Novel),47306,3,"['Action', 'Fantasy', 'Light Novels']",0
Hagure Seireii no Shinsatsu Kiroku: Seijo Kishi-dan to Iyashi no Kamiwaza (Light Novel),32178,7,"['Comedy', 'Fantasy', 'Harem', 'Light Novels', 'Magic', 'Military', 'Based on a Web Novel']",0
"Hagyaku no Dragoon: Rakugo Ryuukishi wa Unmei no Hime to, Akatsuki no Kyokkou Sekai wo Kakeagaru (Light Novel)",45056,4,"['Action', 'Adventure', 'Fantasy', 'Light Novels']",0
Haha Kui Oujo no Karei Naru Hibi (Light Novel),53790,5,"['Action', 'Drama', 'Fantasy', 'Light Novels', 'Dark Fantasy']",0
Hahaoya ga Ero Ranobe Taishou Jushou Shite Jinsei Tsunda: Semete Musuko no Love Comedy ni Mazaranai de Kudasai (Light Novel),61343,6,"['Comedy', 'Ecchi', 'Light Novels', 'Romance', 'Writers', 'Incest']",0
